0220907a-0463-4ae0-8a0b-77f5e80fff40,taxonrank,family,6688
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:order,Anura,741
95ecb448-3c1f-4145-8565-4f6d51beb62c,class,strophomenata,23787
1ebb0c8e-31f2-4564-b75d-65196bee4f09,dwc:class,OSTEICHTHYES,8227
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificName,Vivipara dermanni,17
1ebb0c8e-31f2-4564-b75d-65196bee4f09,dwc:family,CRICETIDAE,8772
0220907a-0463-4ae0-8a0b-77f5e80fff40,family,equidae,7241
7ae4d15d-62e2-459b-842a-446f921b9d3f,order,equisetales,2066
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:family,Mylagaulidae,480
0220907a-0463-4ae0-8a0b-77f5e80fff40,dwc:order,Primates,5570
1c8d18f4-5af2-4d86-98d2-8a5ed06456e2,dwc:kingdom,Animalia,11877
d621e959-2633-4ec1-a2a2-5d97cd818b47,dwc:class,Cephalopoda,1784
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,genus,parahaplolepis,81
137ed4cd-5172-45a5-acdb-8e1de9a64e32,family,martiniidae,507
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,family,hyopsodontidae,3945
5ab348ab-439a-4697-925c-d6abe0c09b92,specificepithet,mirandus,21
95ecb448-3c1f-4145-8565-4f6d51beb62c,scientificname,aviculopecten sumnerensis,48
95ecb448-3c1f-4145-8565-4f6d51beb62c,specificepithet,magnificum,49
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:genus,Capromeryx,1018
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:scientificName,Hypohippus,127
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:specificEpithet,adamus,114
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificName,Composita trinuclea,289
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:genus,Hustedia,1311
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificName,Composita windsorensis,181
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:scientificName,Lamna,13
1ebb0c8e-31f2-4564-b75d-65196bee4f09,dwc:specificEpithet,latiremis,49
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:specificEpithet,hybrida,193
5ab348ab-439a-4697-925c-d6abe0c09b92,family,eucosmodontidae,895
137ed4cd-5172-45a5-acdb-8e1de9a64e32,genus,stenarcestes,7
137ed4cd-5172-45a5-acdb-8e1de9a64e32,specificepithet,coronata,13
137ed4cd-5172-45a5-acdb-8e1de9a64e32,specificepithet,crassa,1146
