5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:taxonRank,family,45427
0220907a-0463-4ae0-8a0b-77f5e80fff40,dwc:specificEpithet,sp.,30038
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,scientificname,omomyidae,61
d621e959-2633-4ec1-a2a2-5d97cd818b47,dwc:scientificName,Braconidae,123
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificName,Rhipidomella oblata,675
95ecb448-3c1f-4145-8565-4f6d51beb62c,dwc:specificEpithet,slocomi,1569
137ed4cd-5172-45a5-acdb-8e1de9a64e32,order,strophomenida,9958
95ecb448-3c1f-4145-8565-4f6d51beb62c,dwc:scientificName,Chonetinella flemingi,722
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificNameAuthorship,"Linnaeus, 1767",2975
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:family,Rajidae,99
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,specificepithet,schaubi,6
95ecb448-3c1f-4145-8565-4f6d51beb62c,specificepithet,boonensis,111
95ecb448-3c1f-4145-8565-4f6d51beb62c,dwc:genus,Sphaerirhynchia,459
1c8d18f4-5af2-4d86-98d2-8a5ed06456e2,dwc:genus,Anomalosaepia,309
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:order,Erinaceomorpha,1240
0220907a-0463-4ae0-8a0b-77f5e80fff40,dwc:scientificName,Corosaurus alcovensis,39
0220907a-0463-4ae0-8a0b-77f5e80fff40,dwc:genus,Phenacodus,907
1c8d18f4-5af2-4d86-98d2-8a5ed06456e2,specificepithet,minimus,4
0220907a-0463-4ae0-8a0b-77f5e80fff40,scientificname,anomoepus sp.,13
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,genus,microsyops,1007
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:order,Psammodontiformes,7
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,scientificname,cynomys,96
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:family,Clarkellidae,70
7ae4d15d-62e2-459b-842a-446f921b9d3f,dwc:genus,Neuropteris,2122
d621e959-2633-4ec1-a2a2-5d97cd818b47,genus,lunatia,74
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:family,Stegosauridae,2
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:order,Cetacea,1533
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,specificepithet,africanus,11
137ed4cd-5172-45a5-acdb-8e1de9a64e32,specificepithet,mediterranea,72
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:genus,Strophomena,1417
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificName,Atrypa sp.,1637
7ae4d15d-62e2-459b-842a-446f921b9d3f,dwc:family,Fabaceae,242
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:genus,Promerycochoerus,142
137ed4cd-5172-45a5-acdb-8e1de9a64e32,scientificname,undet. archaeocyatha,21
5ab348ab-439a-4697-925c-d6abe0c09b92,scientificname,emydura,72
137ed4cd-5172-45a5-acdb-8e1de9a64e32,scientificname,streptorhynchus capuloides,4
1ebb0c8e-31f2-4564-b75d-65196bee4f09,genus,oreolagus,39
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificNameAuthorship,"(Hall, 1847)",452
137ed4cd-5172-45a5-acdb-8e1de9a64e32,scientificname,undet. fusulinacea,1529
0220907a-0463-4ae0-8a0b-77f5e80fff40,scientificname,reptilia,39
d621e959-2633-4ec1-a2a2-5d97cd818b47,specificepithet,indica,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,specificepithet,gayi,177
d621e959-2633-4ec1-a2a2-5d97cd818b47,scientificname,pseudomonotis sp.,3
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:family,Rhabdodermatidae,788
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:genus,Hipparionyx,34
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:family,Brachyopidae,75
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:scientificName,Hadrokkosaurus bradyi,32
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:identifiedBy,Odd E. Tetlie,7656
5ab348ab-439a-4697-925c-d6abe0c09b92,scientificname,thomomys microdon,59
5ab348ab-439a-4697-925c-d6abe0c09b92,genus,borealosuchus,340
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificNameAuthorship,"King, 1930",10
0220907a-0463-4ae0-8a0b-77f5e80fff40,genus,ichthyodectes,51
0220907a-0463-4ae0-8a0b-77f5e80fff40,dwc:genus,Docodon,40
0220907a-0463-4ae0-8a0b-77f5e80fff40,genus,pronothodectes,48
137ed4cd-5172-45a5-acdb-8e1de9a64e32,family,potamididae,246
95ecb448-3c1f-4145-8565-4f6d51beb62c,dwc:scientificName,Ostrea contracta,9
1ebb0c8e-31f2-4564-b75d-65196bee4f09,genus,tapomys,9
0220907a-0463-4ae0-8a0b-77f5e80fff40,dwc:scientificNameAuthorship,"(Eastman, 1899)",2
d621e959-2633-4ec1-a2a2-5d97cd818b47,genus,bittium,35
d621e959-2633-4ec1-a2a2-5d97cd818b47,scientificname,conus veatchi,2
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificNameAuthorship,"Fischer de Waldheim, 1839",16
0220907a-0463-4ae0-8a0b-77f5e80fff40,dwc:identifiedBy,"David W. Krause, Philip D. Gingerich",92
1c8d18f4-5af2-4d86-98d2-8a5ed06456e2,order,strophomenida,59
137ed4cd-5172-45a5-acdb-8e1de9a64e32,scientificname,paracyclas rowleyi,191
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:specificEpithet,relictus,303
95ecb448-3c1f-4145-8565-4f6d51beb62c,scientificname,gryphaea graysonana,94
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:genus,Lysorophus,74
