137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificNameAuthorship,Dunbar & Skinner,1262
81316846-80cb-4913-8941-b31537761eb0,dwc:scientificName,Carcharinus,149
1ebb0c8e-31f2-4564-b75d-65196bee4f09,dwc:scientificName,Fish,823
1ebb0c8e-31f2-4564-b75d-65196bee4f09,order,procellariiformes,15
0220907a-0463-4ae0-8a0b-77f5e80fff40,scientificname,oxyaena sp.,163
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:family,Picidae,26
81316846-80cb-4913-8941-b31537761eb0,dwc:scientificName,Proboscidea,4
7ae4d15d-62e2-459b-842a-446f921b9d3f,dwc:scientificNameAuthorship,Bell,33
1ebb0c8e-31f2-4564-b75d-65196bee4f09,dwc:genus,Elonichthys,29
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,scientificname,plesiadapis churchilli,206
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:genus,Camelops,692
137ed4cd-5172-45a5-acdb-8e1de9a64e32,scientificname,astraeospongia meniscus,40
1ebb0c8e-31f2-4564-b75d-65196bee4f09,order,soricomorpha,828
1ebb0c8e-31f2-4564-b75d-65196bee4f09,specificepithet,sapiens,107
137ed4cd-5172-45a5-acdb-8e1de9a64e32,specificepithet,michiganensis,15
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:scientificName,Pliohippus interpolatus,152
1c8d18f4-5af2-4d86-98d2-8a5ed06456e2,dwc:genus,Corbula,55
137ed4cd-5172-45a5-acdb-8e1de9a64e32,specificepithet,nitida,1116
5ab348ab-439a-4697-925c-d6abe0c09b92,family,erinaceidae,497
7ae4d15d-62e2-459b-842a-446f921b9d3f,class,pteridophylla,1015
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:family,Cyrtodontidae,107
d621e959-2633-4ec1-a2a2-5d97cd818b47,dwc:class,Inarticulata,172
0220907a-0463-4ae0-8a0b-77f5e80fff40,family,bovidae,374
5ab348ab-439a-4697-925c-d6abe0c09b92,scientificname,neoplagiaulacidae,323
d621e959-2633-4ec1-a2a2-5d97cd818b47,dwc:identifiedBy,"Moe, AP",956
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:scientificName,Gypsonictops hypoconus,282
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificName,Hildaites kiliani,1
7ae4d15d-62e2-459b-842a-446f921b9d3f,scientificname,chondrites flexuosus,9
0220907a-0463-4ae0-8a0b-77f5e80fff40,dwc:genus,Heliscomys,22
d621e959-2633-4ec1-a2a2-5d97cd818b47,dwc:scientificName,Gryphaea newberryi,60
95ecb448-3c1f-4145-8565-4f6d51beb62c,genus,cidaris,12
137ed4cd-5172-45a5-acdb-8e1de9a64e32,scientificname,spirifer cf. murchisoni,33
0220907a-0463-4ae0-8a0b-77f5e80fff40,typestatus,cotype,72
7ae4d15d-62e2-459b-842a-446f921b9d3f,typestatus,holotype,201
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificName,Enteletes dumblei,45
95ecb448-3c1f-4145-8565-4f6d51beb62c,specificepithet,refugiensis,143
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:specificEpithet,mira,60
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,family,paramyidae,109
7ae4d15d-62e2-459b-842a-446f921b9d3f,specificepithet,sp,63
7ae4d15d-62e2-459b-842a-446f921b9d3f,dwc:scientificName,Andromeda parlatorii,78
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificName,Asaphus micrurus,1
137ed4cd-5172-45a5-acdb-8e1de9a64e32,genus,asaphus,98
5ab348ab-439a-4697-925c-d6abe0c09b92,scientificname,diacodexis gigasei,8
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,scientificname,tetonius matthewi,20
0220907a-0463-4ae0-8a0b-77f5e80fff40,dwc:scientificName,Rhinocerotidae,240
1c8d18f4-5af2-4d86-98d2-8a5ed06456e2,dwc:specificEpithet,indra,1
81316846-80cb-4913-8941-b31537761eb0,family,bothremydidae,442
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:order,Squamata,189839
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:scientificName,Soricidae,288
1ebb0c8e-31f2-4564-b75d-65196bee4f09,dwc:genus,Adjidaumo,160
5ab348ab-439a-4697-925c-d6abe0c09b92,scientificname,pachysuchus bollensis,1
d621e959-2633-4ec1-a2a2-5d97cd818b47,family,cecidomyiidae,57
95ecb448-3c1f-4145-8565-4f6d51beb62c,genus,meristina,276
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,genus,ictidopappus,6
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:specificEpithet,speirianus,41
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,genus,schaubeumys,44
5ab348ab-439a-4697-925c-d6abe0c09b92,specificepithet,shastensis,121
7ae4d15d-62e2-459b-842a-446f921b9d3f,dwc:scientificName,Cycadopteris acadica,2
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:scientificName,Dromornis stirtoni,40
0220907a-0463-4ae0-8a0b-77f5e80fff40,scientificname,acdestis oweni,4
1c8d18f4-5af2-4d86-98d2-8a5ed06456e2,genus,ilyanassa,45
