5ab348ab-439a-4697-925c-d6abe0c09b92,family,cricetidae,15886
7ae4d15d-62e2-459b-842a-446f921b9d3f,dwc:taxonRank,Class,21418
5ab348ab-439a-4697-925c-d6abe0c09b92,scientificname,nyctitheriidae,1435
95ecb448-3c1f-4145-8565-4f6d51beb62c,family,enteletidae,3028
d621e959-2633-4ec1-a2a2-5d97cd818b47,dwc:order,Ammonitida,461
95ecb448-3c1f-4145-8565-4f6d51beb62c,specificepithet,concentricus,66
0220907a-0463-4ae0-8a0b-77f5e80fff40,dwc:scientificNameAuthorship,"(Cope, 1884)",395
95ecb448-3c1f-4145-8565-4f6d51beb62c,scientificname,ceriocrinus hemisphericus,30
5ab348ab-439a-4697-925c-d6abe0c09b92,genus,simimys,913
95ecb448-3c1f-4145-8565-4f6d51beb62c,dwc:order,Ammonitida,1551
95ecb448-3c1f-4145-8565-4f6d51beb62c,specificepithet,sulcata,96
81316846-80cb-4913-8941-b31537761eb0,dwc:scientificName,Osteichthyes,1530
137ed4cd-5172-45a5-acdb-8e1de9a64e32,family,lophospiridae,522
5ab348ab-439a-4697-925c-d6abe0c09b92,scientificname,oreonetes cheyennensis,12
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:scientificName,Oreolagus nevadensis,273
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificName,Leiorhynchus sp.,156
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:genus,Felis,509
0220907a-0463-4ae0-8a0b-77f5e80fff40,family,palaeophiidae,17
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificNameAuthorship,"(Hall, 1843)",1016
137ed4cd-5172-45a5-acdb-8e1de9a64e32,scientificname,mesolobus mesolobus,392
137ed4cd-5172-45a5-acdb-8e1de9a64e32,genus,leptaena,1595
137ed4cd-5172-45a5-acdb-8e1de9a64e32,specificepithet,sobrina,27
81316846-80cb-4913-8941-b31537761eb0,dwc:scientificName,Clidastes,25
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:genus,Copelemur,62
5ab348ab-439a-4697-925c-d6abe0c09b92,genus,anolis,237
1ebb0c8e-31f2-4564-b75d-65196bee4f09,dwc:genus,Knightia,148
5ab348ab-439a-4697-925c-d6abe0c09b92,scientificname,cimexomys hausoi,106
5ab348ab-439a-4697-925c-d6abe0c09b92,specificepithet,speirianus,113
5ab348ab-439a-4697-925c-d6abe0c09b92,scientificname,alphadon,256
0220907a-0463-4ae0-8a0b-77f5e80fff40,family,erinaceidae,75
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,order,dipterida,48
0220907a-0463-4ae0-8a0b-77f5e80fff40,genus,prosciurus,102
137ed4cd-5172-45a5-acdb-8e1de9a64e32,scientificname,terebratula sacculus,81
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:specificEpithet,bradyi,60
81316846-80cb-4913-8941-b31537761eb0,family,sphyraenidae,133
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificNameAuthorship,"Laporte, 1843",470
d621e959-2633-4ec1-a2a2-5d97cd818b47,dwc:genus,Ashmunella,36
137ed4cd-5172-45a5-acdb-8e1de9a64e32,specificepithet,annularis,70
137ed4cd-5172-45a5-acdb-8e1de9a64e32,scientificname,montastrea annularis,64
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,genus,didymictis,156
d621e959-2633-4ec1-a2a2-5d97cd818b47,family,anthaspidellidae,2
d621e959-2633-4ec1-a2a2-5d97cd818b47,dwc:specificEpithet,secans,1
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:scientificName,Paramyidae,105
0220907a-0463-4ae0-8a0b-77f5e80fff40,family,anaptomorphidae,484
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:scientificName,Ugrosaurus olsoni,1
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:genus,Parectypodus,172
0d05a365-36e8-4150-a350-23ed33f79b17,dwc:genus,Cornulites,15
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:specificEpithet,matthewi,181
d621e959-2633-4ec1-a2a2-5d97cd818b47,dwc:specificEpithet,deformis,130
1ebb0c8e-31f2-4564-b75d-65196bee4f09,dwc:specificEpithet,ferox,178
0220907a-0463-4ae0-8a0b-77f5e80fff40,dwc:scientificName,Cimolichthys sp.,61
7ae4d15d-62e2-459b-842a-446f921b9d3f,genus,sphenophyllum,229
d621e959-2633-4ec1-a2a2-5d97cd818b47,dwc:family,Codonellidae,22
137ed4cd-5172-45a5-acdb-8e1de9a64e32,scientificname,bifurculapes laqueatus,42
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:scientificNameAuthorship,"(Pallas, 1767)",29
