5ab348ab-439a-4697-925c-d6abe0c09b92,kingdom,animalia,394554
0220907a-0463-4ae0-8a0b-77f5e80fff40,dwc:family,Equidae,7246
5ab348ab-439a-4697-925c-d6abe0c09b92,scientificname,dromaeosauridae,486
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:scientificName,Merychippus intermontanus,93
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificName,Tremanotus pervoluta,1
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:family,Pugnacidae,618
137ed4cd-5172-45a5-acdb-8e1de9a64e32,genus,alia,53
1c8d18f4-5af2-4d86-98d2-8a5ed06456e2,specificepithet,ambustulata,1
95ecb448-3c1f-4145-8565-4f6d51beb62c,phylum,bryozoa,3000
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:scientificName,Bettongia,235
1ebb0c8e-31f2-4564-b75d-65196bee4f09,dwc:genus,Kansius,21
95ecb448-3c1f-4145-8565-4f6d51beb62c,dwc:genus,Arionthia,79
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:scientificName,Mesohippus,214
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,scientificname,cupidinimus,372
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,family,dormaaliidae,282
81316846-80cb-4913-8941-b31537761eb0,dwc:family,Stagonolepididae,404
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:scientificName,Philydor atricapillus,10
1ebb0c8e-31f2-4564-b75d-65196bee4f09,dwc:order,CARNIVORA,2197
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:order,Leptolepidiformes,304
95ecb448-3c1f-4145-8565-4f6d51beb62c,order,strophomenida,1069
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificName,Spirifer cyclopterus,152
1ebb0c8e-31f2-4564-b75d-65196bee4f09,specificepithet,trilophus,68
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:family,Meristellidae,6624
137ed4cd-5172-45a5-acdb-8e1de9a64e32,family,meristellidae,7247
137ed4cd-5172-45a5-acdb-8e1de9a64e32,family,raninidae,36
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:family,Viverridae,44
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:genus,Meniscotherium,263
1ebb0c8e-31f2-4564-b75d-65196bee4f09,specificepithet,tridecemlineatus,105
7ae4d15d-62e2-459b-842a-446f921b9d3f,dwc:genus,Mariopteris,175
0220907a-0463-4ae0-8a0b-77f5e80fff40,dwc:kingdom,Ichnofossil,783
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:family,Cancellothyrididae,44
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificName,Nuculites concentricus,44
1ebb0c8e-31f2-4564-b75d-65196bee4f09,dwc:family,PLESIOSAURIDAE,151
1ebb0c8e-31f2-4564-b75d-65196bee4f09,order,plesiosauria,195
137ed4cd-5172-45a5-acdb-8e1de9a64e32,specificepithet,traversensis,10
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificName,Pugnax rockymontana,57
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,genus,merycoidodon,229
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:genus,Lepisosteus,688
1c8d18f4-5af2-4d86-98d2-8a5ed06456e2,genus,crepidula,193
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificNameAuthorship,"Hall, 1857",3714
95ecb448-3c1f-4145-8565-4f6d51beb62c,dwc:genus,Septimyalina,1291
5ab348ab-439a-4697-925c-d6abe0c09b92,specificepithet,armatus,1220
0d05a365-36e8-4150-a350-23ed33f79b17,dwc:family,Endoceratidae,106
137ed4cd-5172-45a5-acdb-8e1de9a64e32,scientificname,hebetoechia? sp.,13
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:specificEpithet,twitchelli,104
95ecb448-3c1f-4145-8565-4f6d51beb62c,scientificname,uintacrinus socialis,105
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificNameAuthorship,"(Conrad, 1838)",484
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,scientificname,sarcopterygii,56
95ecb448-3c1f-4145-8565-4f6d51beb62c,genus,schizophoria,264
0220907a-0463-4ae0-8a0b-77f5e80fff40,scientificname,gyracanthus sp.,23
5ab348ab-439a-4697-925c-d6abe0c09b92,family,chelidae,160
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:scientificName,Canis lupus,153
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:scientificName,Knightomys,57
95ecb448-3c1f-4145-8565-4f6d51beb62c,dwc:scientificName,Araxathyris,41
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:specificEpithet,viduus,33
d621e959-2633-4ec1-a2a2-5d97cd818b47,scientificname,formicidae,384
1ebb0c8e-31f2-4564-b75d-65196bee4f09,scientificname,enchodus gladiolus,27
0220907a-0463-4ae0-8a0b-77f5e80fff40,dwc:identifiedBy,Ross Secord,400
5ab348ab-439a-4697-925c-d6abe0c09b92,genus,pleuraspidotherium,158
1ebb0c8e-31f2-4564-b75d-65196bee4f09,genus,ptilodus,57
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:scientificName,Proscalopidae,25
7ae4d15d-62e2-459b-842a-446f921b9d3f,specificepithet,munsteri,69
81316846-80cb-4913-8941-b31537761eb0,genus,platecarpus,4
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,order,lipotyphla,401
5ab348ab-439a-4697-925c-d6abe0c09b92,family,zatrachydidae,30
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:specificEpithet,dubia,147
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,family,gregoriidae,8
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:genus,Hindia,274
137ed4cd-5172-45a5-acdb-8e1de9a64e32,genus,schuchertella,740
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:genus,Zaphrentis,902
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:genus,Discoscaphites,1319
0220907a-0463-4ae0-8a0b-77f5e80fff40,scientificname,phenacolemur pagei,41
0220907a-0463-4ae0-8a0b-77f5e80fff40,dwc:genus,Hapalops,76
1ebb0c8e-31f2-4564-b75d-65196bee4f09,genus,holonema,2
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:genus,Chondestes,362
5ab348ab-439a-4697-925c-d6abe0c09b92,scientificname,odaxosaurus,8
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,specificepithet,platyceps,11
95ecb448-3c1f-4145-8565-4f6d51beb62c,dwc:specificEpithet,americana,29
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:genus,Parasteatoda,160
0220907a-0463-4ae0-8a0b-77f5e80fff40,genus,priscacara,24
81316846-80cb-4913-8941-b31537761eb0,dwc:order,Cingulata,21
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:scientificName,Phyllotis andium,4
137ed4cd-5172-45a5-acdb-8e1de9a64e32,scientificname,cranaena subromingeri,2
137ed4cd-5172-45a5-acdb-8e1de9a64e32,scientificname,nucleospira ventricosa,208
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificName,Balcis antarctica,3
1ebb0c8e-31f2-4564-b75d-65196bee4f09,scientificname,cretoxyrhina mantelli,62
5ab348ab-439a-4697-925c-d6abe0c09b92,specificepithet,edensis,198
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:genus,Paraschwagerina,58
0220907a-0463-4ae0-8a0b-77f5e80fff40,family,mesonychidae,147
137ed4cd-5172-45a5-acdb-8e1de9a64e32,scientificname,barroisella sp.,14
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificNameAuthorship,"(Miller, 1891)",9
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:family,Cervidae,242
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:specificEpithet,texana,56
5ab348ab-439a-4697-925c-d6abe0c09b92,specificepithet,grantensis,2
0220907a-0463-4ae0-8a0b-77f5e80fff40,dwc:specificEpithet,sp. B,38
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,genus,protosciurus,49
