5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:scientificName,Copemys dentalis,397
137ed4cd-5172-45a5-acdb-8e1de9a64e32,phylum,arthropoda,57478
1ebb0c8e-31f2-4564-b75d-65196bee4f09,genus,amynodon,6
81316846-80cb-4913-8941-b31537761eb0,taxonrank,family,4857
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificName,Agnostus regulus,5
1c8d18f4-5af2-4d86-98d2-8a5ed06456e2,specificepithet,palmicea,11
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:identifiedBy,[no agent data],869576
5ab348ab-439a-4697-925c-d6abe0c09b92,scientificname,coryphodon,858
137ed4cd-5172-45a5-acdb-8e1de9a64e32,scientificname,leperditia sp.,426
81316846-80cb-4913-8941-b31537761eb0,dwc:scientificName,Tursiops,46
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,specificepithet,cinerea,313
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:order,Spalacotherioidea,4
5ab348ab-439a-4697-925c-d6abe0c09b92,specificepithet,miticulus,153
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:scientificName,Eospirifer sp.,30
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:specificEpithet,matthewi,111
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:genus,Scottimus,128
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,genus,douglassciurus,55
1ebb0c8e-31f2-4564-b75d-65196bee4f09,dwc:scientificName,PALAEONISCIFORMES,545
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:specificEpithet,goreii,24
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:scientificName,Insectivora,351
0220907a-0463-4ae0-8a0b-77f5e80fff40,dwc:family,Anchisauripodidae,210
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:genus,Agathiceras,81
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:genus,Poecilozonites,1033
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:genus,Calyptosuchus,373
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,specificepithet,halli,419
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:specificEpithet,olseni,18
d621e959-2633-4ec1-a2a2-5d97cd818b47,specificepithet,tuberosa,9
137ed4cd-5172-45a5-acdb-8e1de9a64e32,genus,creniceras,5
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:genus,Sorex,429
